t,Scenario1.GAS_PRICE,Scenario1.POWER_PRICE,Scenario1.HEAT_PRICE,Scenario1.heat_demand,Scenario1.heat_demand_scenario,Scenario1.delta_heat_demand,Scenario1.probability,Scenario1.chp1.bin,Scenario1.chp1.power,Scenario1.chp1.gas,Scenario1.chp1.heat,Scenario1.chp1.eta_th,Scenario1.chp1.eta_el,Scenario1.chp1.y1,Scenario1.chp1.y2,Scenario1.chp2.bin,Scenario1.chp2.power,Scenario1.chp2.gas,Scenario1.chp2.heat,Scenario1.chp2.eta_th,Scenario1.chp2.eta_el,Scenario1.chp2.y1,Scenario1.chp2.y2,Scenario1.boiler1.bin,Scenario1.boiler1.heat,Scenario1.boiler1.gas,Scenario1.boiler1.eta_th,Scenario1.boiler1.y1,Scenario1.boiler1.y2,Scenario1.heat_storage1.heat_charge,Scenario1.heat_storage1.bin_charge,Scenario1.heat_storage1.heat_discharge,Scenario1.heat_storage1.bin_discharge,Scenario1.heat_storage1.heat_balance,Scenario1.heat_storage1.heat_capacity,Scenario1.heat_storage1.dispatch,Scenario1.heat_storage1.dispatch_delta_heat_charge,Scenario1.heat_storage1.dispatch_delta_heat_discharge,Scenario1.heat_storage1.dispatch_heat_capacity,Scenario1.ngas_grid.gas_balance,Scenario1.power_grid.power_balance,Scenario1.power_grid.power_supply,Scenario1.power_grid.power_feedin,Scenario1.heat_grid.heat_balance,Scenario1.heat_grid.heat_supply,Scenario1.heat_grid.heat_feedin,Scenario1.heat_grid.dispatch_heat_feedin,Scenario1.arc01_expanded.power,Scenario1.arc02_expanded.power,Scenario1.arc03_expanded.heat,Scenario1.arc04_expanded.heat,Scenario1.arc05_expanded.heat,Scenario1.arc06_expanded.gas,Scenario1.arc07_expanded.gas,Scenario1.arc08_expanded.heat
127,0.1543,0.251,0.105,125.94158140239796,138.86532829694522,-12.923746894547264,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.94158140239736,116.91980487603725,1.0802003729176894,1.0,0.0,0.0,1.0,0.0,0.0,0.0,506.5062178129492,-12.923746894547264,0.0,12.923746894547264,2393.116979025341,116.91980487603725,0.0,0.0,0.0,0.0,0.0,125.94158140239796,-12.923746894547264,0.0,0.0,0.0,0.0,125.94158140239736,116.91980487603725,0.0,0.0
128,0.1543,0.251,0.105,118.98819379708306,162.98009230878097,-43.99189851169791,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940857,1.0879999999879681,1.0,0.0,0.0,0.0,33.78819379708331,1.0,33.78819379708331,472.7180240158659,-43.99189851169791,0.0,43.99189851169791,2271.344988204862,78.30882352940857,0.0,0.0,0.0,0.0,0.0,118.98819379708306,-43.99189851169791,0.0,0.0,0.0,0.0,85.2,78.30882352940857,0.0,33.78819379708331
129,0.1543,0.251,0.105,113.10263714480364,133.78599082821736,-20.683353683413728,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,27.902637144803634,1.0,27.902637144803634,444.8153868710623,-20.683353683413728,0.0,20.683353683413728,2202.075643693231,78.30882352940881,0.0,0.0,0.0,0.0,0.0,113.10263714480364,-20.683353683413728,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,27.902637144803634
130,0.1543,0.251,0.105,103.57439179810852,64.59687634134171,38.97751545676681,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,153.11815959055184,142.6751711963607,1.074997649615903,1.0,0.0,49.543767792443305,1.0,0.0,0.0,-49.543767792443305,494.3591546635056,38.97751545676681,38.97751545676681,0.0,2329.574442399208,142.6751711963607,0.0,0.0,0.0,0.0,49.543767792443305,153.11815959055184,38.97751545676681,0.0,0.0,0.0,0.0,153.11815959055184,142.6751711963607,0.0,0.0
131,0.1543,0.251,0.105,95.20170270191402,78.26453304637994,16.937169655534078,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.20170270191355,87.78748251036293,1.086085259605845,1.0,0.0,0.0,1.0,0.0,0.0,0.0,494.3591546635056,16.937169655534078,16.937169655534078,0.0,2363.448781710276,87.78748251036293,0.0,0.0,0.0,0.0,0.0,95.20170270191402,16.937169655534078,0.0,0.0,0.0,0.0,95.20170270191355,87.78748251036293,0.0,0.0
132,0.1543,0.251,0.105,89.23726652299644,54.02716034748218,35.210106175514255,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.2372665229959,82.13495931120714,1.0872270998653226,1.0,0.0,0.0,1.0,0.0,0.0,0.0,494.3591546635056,35.210106175514255,35.210106175514255,0.0,2433.8689940613044,82.13495931120714,0.0,0.0,0.0,0.0,0.0,89.23726652299644,35.210106175514255,0.0,0.0,0.0,0.0,89.2372665229959,82.13495931120714,0.0,0.0
133,0.1543,0.251,0.105,89.43899676515207,50.05142334527024,39.38757341988183,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.43899676515159,82.32613997599267,1.087188480336982,1.0,0.0,0.0,1.0,0.0,0.0,0.0,494.3591546635056,39.38757341988183,39.38757341988183,0.0,2512.644140901068,82.32613997599267,0.0,0.0,0.0,0.0,0.0,89.43899676515207,39.38757341988183,0.0,0.0,0.0,0.0,89.43899676515159,82.32613997599267,0.0,0.0
134,0.1543,0.251,0.105,96.07101462886725,85.03427482592947,11.036739802937774,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.07101462886675,88.61133336348708,1.0859188372774868,1.0,0.0,0.0,1.0,0.0,0.0,0.0,494.3591546635056,11.036739802937774,11.036739802937774,0.0,2534.7176205069436,88.61133336348708,0.0,0.0,0.0,0.0,0.0,96.07101462886725,11.036739802937774,0.0,0.0,0.0,0.0,96.07101462886675,88.61133336348708,0.0,0.0
135,0.1543,0.251,0.105,94.8265700947584,55.196184315343466,39.63038577941493,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.82657009475787,87.43196763836174,1.0861570755328906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,494.3591546635056,39.63038577941493,39.63038577941493,0.0,2613.9783920657733,87.43196763836174,0.0,0.0,0.0,0.0,0.0,94.8265700947584,39.63038577941493,0.0,0.0,0.0,0.0,94.82657009475787,87.43196763836174,0.0,0.0
136,0.1543,0.251,0.105,108.25363791246411,95.95006267421034,12.30357523825377,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,65.74636208753589,1.0,0.0,0.0,-65.74636208753589,560.1055167510415,12.30357523825377,12.30357523825377,0.0,2704.331904629817,162.46498599439482,0.0,0.0,0.0,0.0,65.74636208753589,174.0,12.30357523825377,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
137,0.1543,0.251,0.105,109.835249951598,102.56346993215129,7.271780019446709,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940866,1.0879999999879681,1.0,0.0,0.0,0.0,24.63524995159817,1.0,24.63524995159817,535.4702667994433,7.271780019446709,7.271780019446709,0.0,2694.2402147171124,78.30882352940866,0.0,0.0,0.0,0.0,0.0,109.835249951598,7.271780019446709,0.0,0.0,0.0,0.0,85.2,78.30882352940866,0.0,24.63524995159817
138,0.1543,0.251,0.105,113.1214575800624,80.94282610549922,32.178631474563176,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.12145758006184,104.77011542543246,1.082654675901695,1.0,0.0,0.0,1.0,0.0,0.0,0.0,535.4702667994433,32.178631474563176,32.178631474563176,0.0,2758.597477666239,104.77011542543246,0.0,0.0,0.0,0.0,0.0,113.1214575800624,32.178631474563176,0.0,0.0,0.0,0.0,113.12145758006184,104.77011542543246,0.0,0.0
139,0.1543,0.251,0.105,102.26629527583285,128.91238873736586,-26.646093461533013,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,17.066295275832843,1.0,17.066295275832843,518.4039715236104,-26.646093461533013,0.0,26.646093461533013,2688.23899546734,78.30882352940881,0.0,0.0,0.0,0.0,0.0,102.26629527583285,-26.646093461533013,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,17.066295275832843
140,0.1543,0.251,0.105,99.65212286286902,32.46093648761578,67.19118637525324,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.65212286286848,92.00516586737615,1.0852332647552119,1.0,0.0,0.0,1.0,0.0,0.0,0.0,518.4039715236104,67.19118637525324,67.19118637525324,0.0,2822.6213682178463,92.00516586737615,0.0,0.0,0.0,0.0,0.0,99.65212286286902,67.19118637525324,0.0,0.0,0.0,0.0,99.65212286286848,92.00516586737615,0.0,0.0
141,0.1543,0.251,0.105,74.50248364661357,17.718673549892436,56.78381009672113,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,10.697516353386433,1.0,0.0,0.0,-10.697516353386433,529.1014878769968,56.78381009672113,56.78381009672113,0.0,2946.886504764675,78.30882352940881,0.0,0.0,0.0,0.0,10.697516353386433,85.2,56.78381009672113,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
142,0.1543,0.251,0.105,71.97305714864397,86.7588017457906,-14.785744597146632,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,13.226942851356029,1.0,0.0,0.0,-13.226942851356029,542.3284307283528,-14.785744597146632,0.0,14.785744597146632,2930.541958421738,78.30882352940881,0.0,0.0,0.0,0.0,13.226942851356029,85.2,-14.785744597146632,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
143,0.1543,0.251,0.105,79.70439801354908,58.60329614894012,21.101101864608964,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,5.495601986450922,1.0,0.0,0.0,-5.495601986450922,547.8240327148037,21.101101864608964,21.101101864608964,0.0,2978.239764137407,78.30882352940881,0.0,0.0,0.0,0.0,5.495601986450922,85.2,21.101101864608964,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
144,0.1543,0.251,0.105,84.0630256634605,85.63795001091874,-1.57492434745825,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,1.1369743365395095,1.0,0.0,0.0,-1.1369743365395095,548.9610070513432,-1.57492434745825,0.0,1.57492434745825,2976.22688977903,78.30882352940881,0.0,0.0,0.0,0.0,1.1369743365395095,85.2,-1.57492434745825,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,0.0
145,0.1543,0.251,0.105,86.89020582132288,74.15854780013265,12.731658021190228,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,1.690205821322877,1.0,1.690205821322877,547.2708012300204,12.731658021190228,12.731658021190228,0.0,3000.0,78.30882352940881,0.0,0.0,0.0,0.0,0.0,86.89020582132288,12.731658021190228,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,1.690205821322877
146,0.1543,0.251,0.105,102.67012913651094,93.95242719664112,8.717701939869812,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,17.470129136510934,1.0,17.470129136510934,529.8006720935095,8.717701939869812,8.717701939869812,0.0,2999.9652747433165,78.30882352940881,0.0,0.0,0.0,0.0,0.0,102.67012913651094,8.717701939869812,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,17.470129136510934
147,0.1543,0.251,0.105,197.10818009752964,201.39723356493656,-4.289053467406916,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,111.90818009752964,1.0,111.90818009752964,417.8924919959799,-4.289053467406916,0.0,4.289053467406916,2879.478987710973,78.30882352940881,0.0,0.0,0.0,0.0,0.0,197.10818009752964,-4.289053467406916,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,111.90818009752964
148,0.1543,0.251,0.105,131.41110425250923,181.72793407940023,-50.316829826890995,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.41110425250966,122.10329647040666,1.0791532795792669,1.0,0.0,0.0,0.0,0.0,1.0,0.0,417.8924919959799,-50.316829826890995,0.0,50.316829826890995,2778.8453280571907,122.10329647040666,0.0,0.0,0.0,0.0,0.0,131.41110425250923,-50.316829826890995,0.0,0.0,0.0,0.0,131.41110425250966,122.10329647040666,0.0,0.0
149,0.1543,0.251,0.105,134.36278677058627,139.02475026467286,-4.661963494086592,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,49.162786770586266,1.0,49.162786770586266,368.7297052253937,-4.661963494086592,0.0,4.661963494086592,2720.3586142984313,78.30882352940881,0.0,0.0,0.0,0.0,0.0,134.36278677058627,-4.661963494086592,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,49.162786770586266
150,0.1543,0.251,0.105,133.35488413447985,156.4545691895976,-23.09968505511776,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,48.15488413447984,1.0,48.15488413447984,320.5748210909138,-23.09968505511776,0.0,23.09968505511776,2626.004360053716,78.30882352940881,0.0,0.0,0.0,0.0,0.0,133.35488413447985,-23.09968505511776,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,48.15488413447984
151,0.1543,0.251,0.105,148.67082790766605,87.82676026875862,60.84406763890743,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,63.47082790766605,1.0,63.47082790766605,257.1039931832478,60.84406763890743,60.84406763890743,0.0,2684.221667423865,78.30882352940881,0.0,0.0,0.0,0.0,0.0,148.67082790766605,60.84406763890743,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,63.47082790766605
152,0.1543,0.251,0.105,155.76612945938308,146.80094425499772,8.965185204385364,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940861,1.0879999999879681,1.0,0.0,0.0,0.0,70.56612945938329,1.0,70.56612945938329,186.5378637238645,8.965185204385364,8.965185204385364,0.0,2631.585908373252,78.30882352940861,0.0,0.0,0.0,0.0,0.0,155.76612945938308,8.965185204385364,0.0,0.0,0.0,0.0,85.2,78.30882352940861,0.0,70.56612945938329
153,0.1543,0.251,0.105,149.41335246313022,120.22053851681103,29.19281394631919,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,64.21335246313022,1.0,64.21335246313022,122.32451126073427,29.19281394631919,29.19281394631919,0.0,2625.7581838027604,78.30882352940881,0.0,0.0,0.0,0.0,0.0,149.41335246313022,29.19281394631919,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,64.21335246313022
154,0.1543,0.251,0.105,132.52799498318225,122.67859429987945,9.849400683302804,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.52799498318248,123.16177887790823,1.0789394604078544,1.0,0.0,0.0,0.0,0.0,1.0,0.0,122.32451126073427,9.849400683302804,9.849400683302804,0.0,2645.456985169366,123.16177887790823,0.0,0.0,0.0,0.0,0.0,132.52799498318225,9.849400683302804,0.0,0.0,0.0,0.0,132.52799498318248,123.16177887790823,0.0,0.0
155,0.1543,0.251,0.105,128.1881334012233,138.65639004699256,-10.468256645769259,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,162.46498599439482,1.070999999987968,1.0,0.0,45.8118665987767,1.0,0.0,0.0,-45.8118665987767,168.13637785951096,-10.468256645769259,0.0,10.468256645769259,2670.332338476604,162.46498599439482,0.0,0.0,0.0,0.0,45.8118665987767,174.0,-10.468256645769259,0.0,0.0,0.0,0.0,174.0,162.46498599439482,0.0,0.0
156,0.1543,0.251,0.105,123.8851574175104,88.67505124199614,35.210106175514255,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,158.84673167080075,148.10416492020994,1.073900963519459,1.0,0.0,34.961574253290365,1.0,0.0,0.0,-34.961574253290365,203.09795211280132,35.210106175514255,35.210106175514255,0.0,2775.714125080923,148.10416492020994,0.0,0.0,0.0,0.0,34.961574253290365,158.84673167080075,35.210106175514255,0.0,0.0,0.0,0.0,158.84673167080075,148.10416492020994,0.0,0.0
157,0.1543,0.251,0.105,120.24610785605115,130.79938130020423,-10.553273444153078,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.24610785605115,111.52217878277891,1.0812907225830934,1.0,0.0,0.0,1.0,0.0,0.0,0.0,203.09795211280132,-10.553273444153078,0.0,10.553273444153078,2754.607578192617,111.52217878277891,0.0,0.0,0.0,0.0,0.0,120.24610785605115,-10.553273444153078,0.0,0.0,0.0,0.0,120.24610785605115,111.52217878277891,0.0,0.0
158,0.1543,0.251,0.105,129.2256067900492,94.99883401423591,34.22677277581329,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.22560679004863,120.03209061998228,1.0795716743637471,1.0,0.0,0.0,1.0,0.0,0.0,0.0,203.09795211280132,34.22677277581329,34.22677277581329,0.0,2823.0611237442436,120.03209061998228,0.0,0.0,0.0,0.0,0.0,129.2256067900492,34.22677277581329,0.0,0.0,0.0,0.0,129.22560679004863,120.03209061998228,0.0,0.0
159,0.1543,0.251,0.105,144.84779804164918,156.00770585575472,-11.159907814105537,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,144.84779804164867,134.8373120730086,1.076580939552067,1.0,0.0,0.0,1.0,0.0,0.0,0.0,203.09795211280132,-11.159907814105537,0.0,11.159907814105537,2800.7413081160325,134.8373120730086,0.0,0.0,0.0,0.0,0.0,144.84779804164918,-11.159907814105537,0.0,0.0,0.0,0.0,144.84779804164867,134.8373120730086,0.0,0.0
160,0.1543,0.251,0.105,166.56653578784764,154.26296054959386,12.303575238253785,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.56653578784707,155.42025827012006,1.072423073091646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,203.09795211280132,12.303575238253785,12.303575238253785,0.0,2825.3484585925403,155.42025827012006,0.0,0.0,0.0,0.0,0.0,166.56653578784764,12.303575238253785,0.0,0.0,0.0,0.0,166.56653578784707,155.42025827012006,0.0,0.0
161,0.1543,0.251,0.105,169.65940464198837,134.30020980846825,35.35919483352012,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940861,1.0879999999879681,1.0,0.0,0.0,0.0,84.45940464198858,1.0,84.45940464198858,118.63854747081274,35.35919483352012,35.35919483352012,0.0,2811.607443617592,78.30882352940861,0.0,0.0,0.0,0.0,0.0,169.65940464198837,35.35919483352012,0.0,0.0,0.0,0.0,85.2,78.30882352940861,0.0,84.45940464198858
162,0.1543,0.251,0.105,180.98217387350823,148.80354239894507,32.17863147456316,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,95.78217387350823,1.0,95.78217387350823,22.85637359730451,32.17863147456316,32.17863147456316,0.0,2780.18253269321,78.30882352940881,0.0,0.0,0.0,0.0,0.0,180.98217387350823,32.17863147456316,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,95.78217387350823
163,0.1543,0.251,0.105,159.72915392902087,162.85261967291171,-3.123465743890847,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.72915392902036,148.94044049369472,1.0737320313303853,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.85637359730451,-3.123465743890847,0.0,3.123465743890847,2773.935601205428,148.94044049369472,0.0,0.0,0.0,0.0,0.0,159.72915392902087,-3.123465743890847,0.0,0.0,0.0,0.0,159.72915392902036,148.94044049369472,0.0,0.0
164,0.1543,0.251,0.105,141.17185343819725,114.93754536051581,26.234308077681433,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.17185343819676,131.3536027119682,1.0772846676856107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.85637359730451,26.234308077681433,26.234308077681433,0.0,2826.404217360791,131.3536027119682,0.0,0.0,0.0,0.0,0.0,141.17185343819725,26.234308077681433,0.0,0.0,0.0,0.0,141.17185343819676,131.3536027119682,0.0,0.0
165,0.1543,0.251,0.105,103.37569949235706,83.1941321156152,20.181567376741853,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.37569949235657,95.53401631537191,1.084520417877945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.85637359730451,20.181567376741853,20.181567376741853,0.0,2866.7673521142747,95.53401631537191,0.0,0.0,0.0,0.0,0.0,103.37569949235706,20.181567376741853,0.0,0.0,0.0,0.0,103.37569949235657,95.53401631537191,0.0,0.0
166,0.1543,0.251,0.105,108.05637359730451,71.69331323069403,36.36306036661048,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.2,78.30882352940881,1.0879999999879681,1.0,0.0,0.0,0.0,22.85637359730451,1.0,22.85637359730451,0.0,36.36306036661048,36.36306036661048,0.0,2916.637099250191,78.30882352940881,0.0,0.0,0.0,0.0,0.0,108.05637359730451,36.36306036661048,0.0,0.0,0.0,0.0,85.2,78.30882352940881,0.0,22.85637359730451
167,0.1543,0.251,0.105,106.48752403357732,65.21602519334516,41.271498840232155,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.48752403357676,98.48310653669463,1.0839246857022609,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.271498840232155,41.271498840232155,0.0,2999.1800969306555,98.48310653669463,0.0,0.0,0.0,0.0,0.0,106.48752403357732,41.271498840232155,0.0,0.0,0.0,0.0,106.48752403357676,98.48310653669463,0.0,0.0
168,0.1543,0.251,0.105,111.895874623898,113.47079897135625,-1.57492434745825,0.015360432598524727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.89587462389753,103.60862490321082,1.0828893032694291,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.57492434745825,0.0,1.57492434745825,2996.0302482357392,103.60862490321082,0.0,0.0,0.0,0.0,0.0,111.895874623898,-1.57492434745825,0.0,0.0,0.0,0.0,111.89587462389753,103.60862490321082,0.0,0.0
